sales_order,order_type,organization,customer_id,net_amount,creation_date,currency,created_by,delivery_status
1897,OR,1710,USCU_S04,70,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1898,OR,1710,USCU_L10,7741,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1899,OR,1710,USCU_L10,7770,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1900,OR,1710,USCU_L02,1540,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1901,OR,1710,USCU_S09,1890,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1902,OR,1710,USCU_L04,6930,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1903,OR,1710,USCU_S14,5110,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1904,OR,1710,USCU_L10,1080,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1905,OR,1710,USCU_L03,1800,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1906,OR,1710,USCU_S15,2040,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1907,OR,1710,USCU_S08,5400,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1908,OR,1710,USCU_S04,5400,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1909,OR,1710,USCU_L08,9120,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1910,OR,1710,USCU_L10,23805,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1911,OR,1710,USCU_L02,42849,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1912,OR,1710,USCU_L08,6348,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1913,OR,1710,USCU_S09,17457,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1914,OR,1710,USCU_S01,190440,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1915,OR,1710,USCU_L10,10880,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1916,OR,1710,USCU_S15,190440,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1917,OR,1710,USCU_L01,7040,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1918,OR,1710,USCU_L05,18240,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1919,OR,1710,USCU_S15,1600,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1920,OR,1710,USCU_S08,3040,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1921,OR,1710,USCU_L10,10020,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1922,OR,1710,USCU_S02,3840,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1923,OR,1710,USCU_L01,23046,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1924,OR,1710,USCU_S15,82164,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1925,OR,1710,USCU_S06,73146,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1926,OR,1710,USCU_L05,7014,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1927,OR,1710,USCU_S08,31062,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1928,OR,1710,USCU_L10,1760,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1929,OR,1710,USCU_S15,1320,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1930,OR,1710,USCU_S01,1760,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1931,OR,1710,USCU_S08,11000,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1932,OR,1710,USCU_L07,15400,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1933,OR,1710,USCU_L01,12320,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1934,OR,1710,USCU_L09,4050,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1935,OR,1710,USCU_S10,9450,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1936,OR,1710,USCU_L02,6750,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1937,OR,1710,USCU_S02,45900,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1938,OR,1710,USCU_L10,7112,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1939,OR,1710,USCU_S14,21600,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1940,OR,1710,USCU_L08,7112,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1941,OR,1710,USCU_S12,10668,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1942,OR,1710,USCU_L03,10668,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1943,OR,1710,USCU_S02,19558,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1944,OR,1710,USCU_L10,23862,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1945,OR,1710,USCU_S17,51701,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1946,OR,1710,USCU_L02,19885,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1947,OR,1710,USCU_S06,71586,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1948,OR,1710,USCU_L05,19885,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1949,OR,1710,USCU_S08,43747,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1950,OR,1710,USCU_L02,2260,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1951,OR,1710,USCU_L10,9040,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1952,OR,1710,USCU_S14,2825,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1953,OR,1710,USCU_S13,4520,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1954,OR,1710,USCU_L05,27120,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1955,OR,1710,USCU_S15,27244,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1956,OR,1710,USCU_S11,15568,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1957,OR,1710,USCU_S01,128436,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1958,OR,1710,USCU_S16,270935,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1959,OR,1710,USCU_S08,239971,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1960,OR,1710,USCU_S02,38705,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
1961,OR,1710,USCU_S16,440,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1962,OR,1710,USCU_L01,675,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1963,OR,1710,USCU_L05,7741,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1964,OR,1710,USCU_S15,160,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1965,OR,1710,USCU_L03,7741,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1966,OR,1710,USCU_L03,3892,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1967,OR,1710,USCU_L02,17780,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1968,OR,1710,USCU_L09,13860,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1969,OR,1710,USCU_L08,13720,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1970,OR,1710,USCU_S04,4130,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1971,OR,1710,USCU_S10,10640,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1972,OR,1710,USCU_S16,1750,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1973,OR,1710,USCU_L10,5760,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1974,OR,1710,USCU_S16,2280,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1975,OR,1710,USCU_L06,960,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1976,OR,1710,USCU_S07,5280,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1977,OR,1710,USCU_S02,12360,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1978,OR,1710,USCU_L10,7935,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1979,OR,1710,USCU_L03,15840,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1980,OR,1710,USCU_L01,30153,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1981,OR,1710,USCU_L05,11109,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1982,OR,1710,USCU_S12,38088,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1983,OR,1710,USCU_S04,219006,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1984,OR,1710,USCU_L10,10400,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1985,OR,1710,USCU_S16,123786,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1986,OR,1710,USCU_L03,8640,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1987,OR,1710,USCU_S05,320,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1988,OR,1710,USCU_L07,14560,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1989,OR,1710,USCU_L09,11022,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1990,OR,1710,USCU_S11,1760,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1991,OR,1710,USCU_S14,82164,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1992,OR,1710,USCU_L01,29058,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1993,OR,1710,USCU_L10,14960,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1994,OR,1710,USCU_L05,10020,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1995,OR,1710,USCU_S05,176352,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1996,OR,1710,USCU_S08,101202,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1997,OR,1710,USCU_L05,4400,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1998,OR,1710,USCU_S05,6160,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
1999,OR,1710,USCU_S12,7040,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2000,OR,1710,USCU_L10,4050,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2001,OR,1710,USCU_L03,12320,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2002,OR,1710,USCU_S09,8100,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2003,OR,1710,USCU_L04,2700,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2004,OR,1710,USCU_S15,1350,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2005,OR,1710,USCU_S01,36450,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2006,OR,1710,USCU_L09,7112,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2007,OR,1710,USCU_L03,8890,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2008,OR,1710,USCU_L05,5334,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2009,OR,1710,USCU_L01,11931,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2010,OR,1710,USCU_S09,16891,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2011,OR,1710,USCU_S06,16891,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2012,OR,1710,USCU_S17,23862,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2013,OR,1710,USCU_L06,23862,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2014,OR,1710,USCU_S03,103402,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2015,OR,1710,USCU_L10,3390,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2016,OR,1710,USCU_S12,171011,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2017,OR,1710,USCU_S07,5650,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2018,OR,1710,USCU_L06,28250,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2019,OR,1710,USCU_S05,5650,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2020,OR,1710,USCU_L01,7910,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2021,OR,1710,USCU_S07,11676,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2022,OR,1710,USCU_S16,50596,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2023,OR,1710,USCU_L04,7784,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2024,OR,1710,USCU_S01,112868,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2025,OR,1710,USCU_S15,418014,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2026,OR,1710,USCU_S09,38705,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2027,OR,1710,USCU_S06,38705,2016-10-28T00:00:00.000Z,USD,SAP_SYSTEM,C
2028,OR,1710,USCU_S15,889,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2029,OR,1710,USCU_S16,440,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2030,OR,1710,USCU_L07,7741,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2031,OR,1710,USCU_L09,630,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2032,OR,1710,USCU_L02,9660,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2033,OR,1710,USCU_S04,1190,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2034,OR,1710,USCU_S13,8750,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2035,OR,1710,USCU_S14,3850,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2036,OR,1710,USCU_L09,10200,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2037,OR,1710,USCU_L07,13300,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2038,OR,1710,USCU_L02,7200,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2039,OR,1710,USCU_S13,6240,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2040,OR,1710,USCU_S14,480,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2041,OR,1710,USCU_L04,5160,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2042,OR,1710,USCU_S06,11520,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2043,OR,1710,USCU_L09,6348,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2044,OR,1710,USCU_L03,49197,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2045,OR,1710,USCU_L06,25392,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2046,OR,1710,USCU_S16,52371,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2047,OR,1710,USCU_S06,177744,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2048,OR,1710,USCU_L10,12480,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2049,OR,1710,USCU_S11,104742,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2050,OR,1710,USCU_L03,5280,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2051,OR,1710,USCU_L08,15200,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2052,OR,1710,USCU_S05,320,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2053,OR,1710,USCU_S14,480,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2054,OR,1710,USCU_S13,640,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2055,OR,1710,USCU_L10,11022,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2056,OR,1710,USCU_L01,4008,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2057,OR,1710,USCU_S16,70140,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2058,OR,1710,USCU_S11,97194,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2059,OR,1710,USCU_L10,15840,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2060,OR,1710,USCU_S05,45090,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2061,OR,1710,USCU_S03,5720,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2062,OR,1710,USCU_L03,9240,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2063,OR,1710,USCU_S13,9240,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2064,OR,1710,USCU_L09,8775,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2065,OR,1710,USCU_L06,29040,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2066,OR,1710,USCU_L02,3375,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2067,OR,1710,USCU_S08,18900,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2068,OR,1710,USCU_S17,11475,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2069,OR,1710,USCU_S05,6075,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2070,OR,1710,USCU_L06,2700,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2071,OR,1710,USCU_L09,1778,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2072,OR,1710,USCU_L02,8001,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2073,OR,1710,USCU_S09,4445,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2074,OR,1710,USCU_S06,11557,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2075,OR,1710,USCU_L10,47724,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2076,OR,1710,USCU_L02,7954,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2077,OR,1710,USCU_L07,18669,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2078,OR,1710,USCU_S17,55678,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2079,OR,1710,USCU_L05,55678,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2080,OR,1710,USCU_S11,71586,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2081,OR,1710,USCU_S02,107379,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2082,OR,1710,USCU_S09,1130,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2083,OR,1710,USCU_L09,3955,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2084,OR,1710,USCU_S05,1695,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2085,OR,1710,USCU_S14,2825,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2086,OR,1710,USCU_L06,10735,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2087,OR,1710,USCU_L02,7345,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2088,OR,1710,USCU_S05,147896,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2089,OR,1710,USCU_S10,27244,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2090,OR,1710,USCU_S16,58380,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2091,OR,1710,USCU_S01,38705,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2092,OR,1710,USCU_S08,247712,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2093,OR,1710,USCU_S16,425755,2016-10-29T00:00:00.000Z,USD,SAP_SYSTEM,C
2094,OR,1710,USCU_L02,3977,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2095,OR,1710,USCU_S15,565,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2096,OR,1710,USCU_L02,7741,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2097,OR,1710,USCU_S15,160,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2098,OR,1710,USCU_L08,3892,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2099,OR,1710,USCU_L10,3977,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2100,OR,1710,USCU_L09,14350,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2101,OR,1710,USCU_S17,1750,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2102,OR,1710,USCU_S06,2520,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2103,OR,1710,USCU_L03,3500,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2104,OR,1710,USCU_L06,12670,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2105,OR,1710,USCU_S13,11480,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2106,OR,1710,USCU_L09,10920,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2107,OR,1710,USCU_L01,15240,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2108,OR,1710,USCU_S17,2040,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2109,OR,1710,USCU_L06,12960,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2110,OR,1710,USCU_S06,14880,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2111,OR,1710,USCU_L10,11109,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2112,OR,1710,USCU_L02,36501,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2113,OR,1710,USCU_L06,12696,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2114,OR,1710,USCU_S15,284073,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2115,OR,1710,USCU_L09,10400,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2116,OR,1710,USCU_S03,209484,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2117,OR,1710,USCU_S07,123786,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2118,OR,1710,USCU_L05,6720,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2119,OR,1710,USCU_L02,1440,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2120,OR,1710,USCU_L10,2004,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2121,OR,1710,USCU_S07,2560,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2122,OR,1710,USCU_S04,2560,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2123,OR,1710,USCU_S15,99198,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2124,OR,1710,USCU_L02,5010,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2125,OR,1710,USCU_L10,5280,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2126,OR,1710,USCU_S04,84168,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2127,OR,1710,USCU_L08,7014,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2128,OR,1710,USCU_S08,123246,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2129,OR,1710,USCU_S16,2200,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2130,OR,1710,USCU_S05,4400,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2131,OR,1710,USCU_L02,6160,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2132,OR,1710,USCU_L04,13640,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2133,OR,1710,USCU_S10,8800,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2134,OR,1710,USCU_L09,4050,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2135,OR,1710,USCU_L02,2025,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2136,OR,1710,USCU_S02,9450,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2137,OR,1710,USCU_L05,3375,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2138,OR,1710,USCU_S12,8100,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2139,OR,1710,USCU_S14,29700,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2140,OR,1710,USCU_L09,36449,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2141,OR,1710,USCU_L01,2667,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2142,OR,1710,USCU_S12,5334,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2143,OR,1710,USCU_S14,2667,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2144,OR,1710,USCU_L04,34671,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2145,OR,1710,USCU_S15,47724,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2146,OR,1710,USCU_S08,31816,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2147,OR,1710,USCU_L08,27839,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2148,OR,1710,USCU_S07,6215,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2149,OR,1710,USCU_L08,5650,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2150,OR,1710,USCU_L01,9605,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2151,OR,1710,USCU_L02,7784,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2152,OR,1710,USCU_S11,42812,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2153,OR,1710,USCU_S16,31136,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2154,OR,1710,USCU_S06,108976,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2155,OR,1710,USCU_S14,123856,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2156,OR,1710,USCU_S04,162561,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2157,OR,1710,USCU_S12,131597,2016-10-30T00:00:00.000Z,USD,SAP_SYSTEM,C
2158,OR,1710,USCU_L09,7741,2016-10-31T00:00:00.000Z,USD,SAP_SYSTEM,C
2159,OR,1710,USCU_L09,6720,2016-10-31T00:00:00.000Z,USD,SAP_SYSTEM,C
2160,OR,1710,USCU_L02,10360,2016-10-31T00:00:00.000Z,USD,SAP_SYSTEM,C
2161,OR,1710,USCU_S14,5250,2016-10-31T00:00:00.000Z,USD,SAP_SYSTEM,C
2162,OR,1710,USCU_S02,1820,2016-10-31T00:00:00.000Z,USD,SAP_SYSTEM,C
2163,OR,1710,USCU_L09,8280,2016-10-31T00:00:00.000Z,USD,SAP_SYSTEM,C
2164,OR,1710,USCU_S09,10710,2016-10-31T00:00:00.000Z,USD,SAP_SYSTEM,C
